K03652	CAG0001 CAG0002 CAG0003 CAG0004 CAG0008 CAG0012 CAG0014 CAG0016 CAG0017 CAG0024 CAG0035 CAG0043 CAG0050 CAG0051 CAG0053 CAG0057 CAG0066 CAG0079 CAG0080 CAG0082 CAG0085 CAG0109 
K01465	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0010 CAG0011 CAG0013 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0029 CAG0032 CAG0035 CAG0041 CAG0045 CAG0049 CAG0051 CAG0053 CAG0054 CAG0055 CAG0056 CAG0057 CAG0065 CAG0066 CAG0069 CAG0070 CAG0071 CAG0073 CAG0078 CAG0079 CAG0080 CAG0083 CAG0085 CAG0087 CAG0089 CAG0090 CAG0095 CAG0097 
K06179	CAG0001 CAG0002 CAG0003 CAG0005 CAG0007 CAG0009 CAG0012 CAG0013 CAG0015 CAG0017 CAG0021 CAG0023 CAG0025 CAG0028 CAG0029 CAG0032 CAG0033 CAG0040 CAG0046 CAG0050 CAG0054 CAG0059 CAG0063 CAG0064 CAG0066 CAG0091 CAG0093 CAG0101 
K00980	CAG0001 CAG0005 CAG0011 CAG0018 CAG0019 CAG0023 CAG0053 CAG0071 CAG0075 CAG0076 CAG0078 CAG0083 CAG0086 
K05281	CAG0001 CAG0003 CAG0027 
K05970	CAG0001 CAG0011 CAG0017 CAG0019 CAG0082 CAG0090 
K00384	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0015 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0040 CAG0043 CAG0045 CAG0046 CAG0048 CAG0050 CAG0051 CAG0053 CAG0054 CAG0055 CAG0056 CAG0057 CAG0058 CAG0059 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0069 CAG0070 CAG0071 CAG0072 CAG0075 CAG0078 CAG0080 CAG0081 CAG0083 CAG0086 CAG0091 CAG0097 CAG0098 CAG0102 
K01426	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0040 CAG0043 CAG0044 CAG0045 CAG0046 CAG0049 CAG0050 CAG0051 CAG0052 CAG0053 CAG0054 CAG0055 CAG0057 CAG0059 CAG0061 CAG0063 CAG0064 CAG0065 CAG0067 CAG0068 CAG0069 CAG0070 CAG0071 CAG0072 CAG0076 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0085 CAG0086 CAG0089 CAG0091 CAG0093 CAG0095 CAG0097 CAG0101 CAG0102 CAG0104 CAG0105 
K03488	CAG0001 CAG0016 CAG0018 CAG0038 CAG0075 
K07113	CAG0001 CAG0009 CAG0011 CAG0012 CAG0014 CAG0016 CAG0022 CAG0023 CAG0025 CAG0028 CAG0045 CAG0052 CAG0055 CAG0058 CAG0061 CAG0068 CAG0072 CAG0081 CAG0103 
K01903	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0009 CAG0011 CAG0012 CAG0013 CAG0015 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0033 CAG0034 CAG0035 CAG0036 CAG0041 CAG0046 CAG0048 CAG0050 CAG0053 CAG0057 CAG0058 CAG0059 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0071 CAG0074 CAG0078 CAG0082 CAG0086 CAG0096 CAG0101 
K11618	CAG0001 CAG0003 CAG0006 CAG0010 CAG0018 CAG0041 CAG0044 CAG0049 CAG0053 CAG0056 CAG0078 
K02674	CAG0001 CAG0002 CAG0003 CAG0007 CAG0012 CAG0013 CAG0015 CAG0016 CAG0017 CAG0018 CAG0021 CAG0025 CAG0039 CAG0043 CAG0046 CAG0054 CAG0063 CAG0064 
K02806	CAG0001 CAG0002 CAG0006 CAG0007 CAG0009 CAG0015 CAG0022 CAG0025 CAG0029 CAG0030 CAG0034 CAG0038 CAG0050 CAG0069 CAG0078 CAG0081 CAG0083 CAG0091 CAG0094 
K02823	CAG0001 CAG0004 CAG0006 CAG0010 CAG0018 CAG0024 CAG0031 CAG0035 CAG0042 CAG0044 CAG0049 CAG0076 CAG0080 CAG0085 CAG0094 
K00789	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0041 CAG0042 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0054 CAG0055 CAG0056 CAG0057 CAG0058 CAG0062 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0069 CAG0072 CAG0073 CAG0076 CAG0078 CAG0079 CAG0080 CAG0081 CAG0083 CAG0085 CAG0086 CAG0089 CAG0090 CAG0095 CAG0098 CAG0102 CAG0107 
K03637	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0007 CAG0009 CAG0012 CAG0013 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0021 CAG0022 CAG0024 CAG0027 CAG0029 CAG0032 CAG0033 CAG0034 CAG0035 CAG0040 CAG0045 CAG0046 CAG0050 CAG0053 CAG0056 CAG0058 CAG0059 CAG0068 CAG0071 CAG0101 
K02483	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0010 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0042 CAG0043 CAG0045 CAG0046 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0058 CAG0059 CAG0061 CAG0065 CAG0066 CAG0067 CAG0068 CAG0070 CAG0071 CAG0072 CAG0073 CAG0074 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0085 CAG0086 CAG0087 CAG0089 CAG0090 CAG0091 CAG0097 CAG0102 CAG0103 CAG0105 
K01597	CAG0001 CAG0005 CAG0008 CAG0010 CAG0014 CAG0018 CAG0019 CAG0020 CAG0026 CAG0036 CAG0041 CAG0049 CAG0053 CAG0071 CAG0083 CAG0086 CAG0102 
K03708	CAG0001 CAG0004 CAG0006 CAG0049 CAG0053 CAG0078 CAG0089 
K05881	CAG0001 CAG0003 CAG0004 CAG0018 CAG0023 CAG0024 CAG0035 CAG0038 CAG0044 CAG0071 CAG0083 CAG0085 
K02238	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0010 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0037 CAG0038 CAG0041 CAG0043 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0052 CAG0054 CAG0055 CAG0056 CAG0057 CAG0058 CAG0061 CAG0062 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0069 CAG0072 CAG0073 CAG0074 CAG0078 CAG0080 CAG0082 CAG0083 CAG0085 CAG0087 CAG0089 CAG0090 CAG0095 CAG0097 CAG0100 CAG0107 
K01738	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0013 CAG0016 CAG0017 CAG0018 CAG0020 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0033 CAG0034 CAG0035 CAG0037 CAG0039 CAG0041 CAG0044 CAG0045 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0057 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0069 CAG0071 CAG0072 CAG0078 CAG0079 CAG0081 CAG0082 CAG0093 CAG0099 CAG0103 
K00938	CAG0001 CAG0008 CAG0010 CAG0014 CAG0018 CAG0026 CAG0041 CAG0042 CAG0049 CAG0053 CAG0056 CAG0071 CAG0078 CAG0083 CAG0102 
K07322	CAG0001 CAG0002 CAG0005 CAG0006 CAG0015 CAG0023 CAG0038 CAG0078 CAG0089 
K09778	CAG0001 CAG0002 CAG0007 CAG0069 CAG0087 
K06180	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0010 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0041 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0052 CAG0053 CAG0054 CAG0055 CAG0057 CAG0058 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0069 CAG0070 CAG0071 CAG0073 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0085 CAG0089 CAG0090 CAG0096 CAG0102 CAG0105 CAG0107 
K01598	CAG0001 CAG0004 CAG0018 CAG0026 
K07104	CAG0001 CAG0002 CAG0003 CAG0005 CAG0022 CAG0027 CAG0032 CAG0033 CAG0037 CAG0049 CAG0053 CAG0056 CAG0071 CAG0078 
K02742	CAG0001 CAG0019 CAG0081 
K16648	CAG0001 CAG0004 CAG0016 CAG0045 CAG0055 CAG0061 CAG0072 CAG0093 
K03932	CAG0001 CAG0005 CAG0016 CAG0044 CAG0045 CAG0055 CAG0061 CAG0069 CAG0072 
K22306	CAG0001 CAG0004 CAG0012 CAG0014 CAG0016 CAG0045 CAG0055 CAG0061 CAG0065 CAG0085 CAG0088 CAG0093 
K20112	CAG0001 
K00059	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0043 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0052 CAG0053 CAG0057 CAG0058 CAG0059 CAG0061 CAG0062 CAG0063 CAG0064 CAG0066 CAG0068 CAG0069 CAG0070 CAG0071 CAG0074 CAG0075 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0085 CAG0087 CAG0089 CAG0090 CAG0091 CAG0093 CAG0096 CAG0097 CAG0105 
K15973	CAG0001 CAG0006 
K04760	CAG0001 CAG0002 CAG0005 CAG0007 CAG0029 CAG0030 CAG0033 CAG0034 CAG0040 CAG0043 CAG0046 CAG0050 CAG0062 CAG0063 CAG0064 CAG0066 CAG0105 
K07812	CAG0001 
K00859	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0026 CAG0028 CAG0029 CAG0031 CAG0032 CAG0033 CAG0034 CAG0036 CAG0044 CAG0046 CAG0048 CAG0050 CAG0051 CAG0053 CAG0054 CAG0055 CAG0057 CAG0059 CAG0061 CAG0062 CAG0063 CAG0064 CAG0065 CAG0067 CAG0071 CAG0072 CAG0073 CAG0076 CAG0079 CAG0082 CAG0083 CAG0097 CAG0099 CAG0103 
K00757	CAG0001 CAG0005 CAG0006 CAG0011 CAG0019 CAG0020 CAG0025 CAG0037 CAG0048 CAG0062 
K22476	CAG0001 CAG0007 CAG0016 CAG0022 CAG0027 CAG0032 CAG0045 CAG0055 CAG0061 CAG0070 CAG0072 
K16870	CAG0001 CAG0002 CAG0004 CAG0005 CAG0011 CAG0012 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0031 CAG0045 CAG0061 CAG0065 CAG0072 CAG0073 
K11749	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0058 CAG0061 CAG0062 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0069 CAG0070 CAG0072 CAG0073 CAG0074 CAG0075 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0084 CAG0085 CAG0089 CAG0090 CAG0091 CAG0098 CAG0100 CAG0101 CAG0104 
K07107	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0011 CAG0012 CAG0013 CAG0015 CAG0016 CAG0017 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0037 CAG0038 CAG0040 CAG0043 CAG0046 CAG0048 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0058 CAG0059 CAG0065 CAG0066 CAG0068 CAG0069 CAG0070 CAG0074 CAG0078 CAG0079 CAG0085 CAG0087 CAG0088 CAG0089 CAG0090 CAG0091 CAG0105 
K06877	CAG0001 CAG0003 CAG0004 CAG0006 CAG0008 CAG0010 CAG0012 CAG0013 CAG0014 CAG0016 CAG0017 CAG0018 CAG0024 CAG0026 CAG0027 CAG0035 CAG0037 CAG0039 CAG0045 CAG0055 CAG0057 CAG0058 CAG0061 CAG0065 CAG0066 CAG0072 CAG0079 CAG0080 CAG0085 CAG0086 CAG0092 CAG0093 CAG0095 
K16652	CAG0001 CAG0002 CAG0005 CAG0011 CAG0012 CAG0016 CAG0019 CAG0020 CAG0045 CAG0048 CAG0055 CAG0061 CAG0065 CAG0072 
K01808	CAG0001 CAG0004 CAG0005 CAG0006 CAG0011 CAG0012 CAG0013 CAG0016 CAG0019 CAG0020 CAG0024 CAG0029 CAG0034 CAG0035 CAG0036 CAG0040 CAG0045 CAG0048 CAG0051 CAG0055 CAG0057 CAG0058 CAG0065 CAG0067 CAG0082 CAG0085 
K07742	CAG0001 CAG0002 CAG0003 CAG0006 CAG0009 CAG0012 CAG0014 CAG0018 CAG0019 CAG0022 CAG0029 CAG0032 CAG0034 CAG0040 CAG0056 CAG0059 CAG0065 CAG0069 CAG0071 CAG0072 CAG0075 CAG0082 CAG0083 CAG0086 CAG0090 CAG0094 CAG0100 
K00876	CAG0001 CAG0003 CAG0004 CAG0005 CAG0006 CAG0008 CAG0009 CAG0010 CAG0014 CAG0018 CAG0019 CAG0020 CAG0026 CAG0031 CAG0036 CAG0037 CAG0041 CAG0042 CAG0048 CAG0049 CAG0056 CAG0071 CAG0075 CAG0076 CAG0083 CAG0094 CAG0102 
K04032	CAG0001 CAG0023 CAG0062 
K07025	CAG0001 CAG0002 CAG0003 CAG0005 CAG0006 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0020 CAG0022 CAG0023 CAG0029 CAG0032 CAG0034 CAG0038 CAG0040 CAG0046 CAG0049 CAG0053 CAG0057 CAG0061 CAG0066 CAG0067 CAG0070 CAG0071 CAG0078 CAG0079 CAG0087 CAG0091 
K05606	CAG0001 CAG0002 CAG0003 CAG0006 CAG0009 CAG0011 CAG0013 CAG0019 CAG0020 CAG0024 CAG0027 CAG0029 CAG0034 CAG0035 CAG0037 CAG0040 CAG0059 CAG0080 
K06177	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0009 CAG0013 CAG0014 CAG0016 CAG0017 CAG0022 CAG0024 CAG0025 CAG0027 CAG0028 CAG0032 CAG0033 CAG0035 CAG0038 CAG0044 CAG0045 CAG0046 CAG0057 CAG0061 CAG0065 CAG0066 CAG0068 CAG0079 CAG0080 CAG0085 CAG0091 CAG0095 
K02970	CAG0001 CAG0002 CAG0005 CAG0006 CAG0008 CAG0011 CAG0013 CAG0014 CAG0015 CAG0017 CAG0019 CAG0020 CAG0022 CAG0023 CAG0025 CAG0028 CAG0032 CAG0034 CAG0042 CAG0049 CAG0059 CAG0063 CAG0064 CAG0083 
K08218	CAG0001 CAG0002 CAG0003 CAG0005 CAG0007 CAG0009 CAG0012 CAG0013 CAG0015 CAG0017 CAG0018 CAG0021 CAG0023 CAG0025 CAG0028 CAG0029 CAG0030 CAG0033 CAG0034 CAG0036 CAG0040 CAG0046 CAG0054 CAG0063 CAG0064 CAG0066 CAG0081 CAG0082 CAG0084 CAG0087 CAG0090 CAG0091 CAG0093 CAG0101 CAG0105 
K01766	CAG0001 CAG0014 CAG0038 
K07317	CAG0001 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0018 CAG0029 CAG0037 CAG0039 CAG0043 CAG0048 CAG0064 CAG0073 CAG0083 
K00528	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0007 CAG0009 CAG0010 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0021 CAG0022 CAG0023 CAG0025 CAG0026 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0036 CAG0037 CAG0038 CAG0040 CAG0045 CAG0046 CAG0055 CAG0057 CAG0059 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0067 CAG0068 CAG0069 CAG0070 CAG0072 CAG0073 CAG0081 CAG0086 CAG0101 CAG0103 
K00339	CAG0001 CAG0002 CAG0003 CAG0006 CAG0007 CAG0009 CAG0011 CAG0012 CAG0013 CAG0015 CAG0017 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0028 CAG0029 CAG0032 CAG0034 CAG0035 CAG0037 CAG0040 CAG0043 CAG0046 CAG0050 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0070 CAG0080 CAG0085 CAG0086 CAG0091 
K02847	CAG0001 CAG0003 CAG0007 CAG0017 CAG0021 CAG0030 CAG0050 CAG0063 CAG0064 CAG0066 CAG0089 
K03798	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0032 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0045 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0056 CAG0057 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0069 CAG0070 CAG0071 CAG0072 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0085 CAG0089 CAG0090 CAG0091 CAG0093 CAG0095 CAG0097 CAG0101 CAG0102 CAG0104 
K01759	CAG0001 CAG0002 CAG0007 CAG0008 CAG0009 CAG0010 CAG0017 CAG0019 CAG0021 CAG0022 CAG0023 CAG0025 CAG0028 CAG0030 CAG0032 CAG0040 CAG0049 CAG0056 CAG0059 CAG0068 CAG0076 CAG0097 
K22298	CAG0001 CAG0016 CAG0065 CAG0086 
K08676	CAG0001 CAG0013 CAG0024 CAG0035 CAG0080 CAG0085 CAG0095 
K08304	CAG0001 CAG0002 CAG0003 CAG0007 CAG0015 CAG0021 CAG0023 CAG0025 CAG0029 CAG0034 CAG0036 CAG0038 CAG0059 CAG0063 CAG0064 CAG0069 CAG0082 CAG0087 CAG0090 
K01972	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0010 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0041 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0053 CAG0055 CAG0057 CAG0059 CAG0061 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0069 CAG0070 CAG0071 CAG0072 CAG0073 CAG0075 CAG0076 CAG0078 CAG0079 CAG0080 CAG0083 CAG0085 CAG0086 CAG0087 CAG0090 CAG0092 CAG0095 CAG0097 CAG0102 
K07054	CAG0001 CAG0002 CAG0003 CAG0005 CAG0007 CAG0008 CAG0009 CAG0011 CAG0012 CAG0013 CAG0016 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0025 CAG0027 CAG0028 CAG0029 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0039 CAG0040 CAG0045 CAG0046 CAG0050 CAG0051 CAG0052 CAG0054 CAG0055 CAG0057 CAG0058 CAG0059 CAG0061 CAG0067 CAG0068 CAG0072 CAG0075 CAG0076 CAG0079 CAG0080 CAG0081 CAG0082 CAG0086 CAG0087 CAG0088 CAG0090 CAG0091 CAG0096 CAG0097 
K01989	CAG0001 CAG0003 CAG0006 CAG0007 CAG0014 CAG0018 CAG0025 CAG0028 CAG0030 CAG0033 CAG0049 CAG0057 CAG0079 CAG0083 
K06925	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0024 CAG0027 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0038 CAG0040 CAG0043 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0051 CAG0053 CAG0055 CAG0059 CAG0063 CAG0064 CAG0065 CAG0066 CAG0068 CAG0075 CAG0078 CAG0079 CAG0083 CAG0085 CAG0089 CAG0095 CAG0098 
K07164	CAG0001 CAG0003 CAG0004 CAG0012 CAG0019 CAG0020 CAG0035 CAG0045 CAG0048 CAG0051 CAG0055 CAG0057 CAG0067 CAG0072 CAG0079 CAG0080 
K02380	CAG0001 CAG0002 CAG0012 CAG0022 CAG0025 CAG0030 CAG0032 CAG0038 CAG0062 
K10541	CAG0001 CAG0004 CAG0006 CAG0025 CAG0041 CAG0091 
K21285	CAG0001 CAG0014 CAG0053 CAG0078 
K01652	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0010 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0020 CAG0021 CAG0022 CAG0025 CAG0028 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0035 CAG0037 CAG0038 CAG0039 CAG0040 CAG0045 CAG0046 CAG0049 CAG0050 CAG0053 CAG0055 CAG0056 CAG0057 CAG0059 CAG0063 CAG0064 CAG0065 CAG0068 CAG0069 CAG0070 CAG0072 CAG0078 CAG0079 CAG0080 CAG0081 CAG0082 CAG0086 CAG0087 CAG0089 CAG0090 CAG0094 CAG0101 CAG0105 
K01338	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0015 CAG0017 CAG0019 CAG0020 CAG0021 CAG0022 CAG0025 CAG0026 CAG0028 CAG0029 CAG0032 CAG0034 CAG0036 CAG0037 CAG0040 CAG0046 CAG0048 CAG0050 CAG0059 CAG0063 CAG0064 CAG0066 CAG0068 CAG0070 CAG0081 CAG0089 CAG0090 CAG0097 CAG0101 
K06188	CAG0001 CAG0002 CAG0011 CAG0013 CAG0019 CAG0020 CAG0025 CAG0027 CAG0028 CAG0040 CAG0046 CAG0048 CAG0058 CAG0068 CAG0081 CAG0088 
K15560	CAG0001 CAG0014 
K02057	CAG0001 CAG0006 CAG0012 CAG0013 CAG0016 CAG0023 CAG0024 CAG0025 CAG0045 CAG0052 CAG0055 CAG0062 CAG0081 CAG0088 CAG0093 
K01096	CAG0001 CAG0038 
K00459	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0008 CAG0009 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0017 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0026 CAG0027 CAG0029 CAG0030 CAG0032 CAG0033 CAG0034 CAG0036 CAG0038 CAG0039 CAG0040 CAG0044 CAG0045 CAG0046 CAG0048 CAG0049 CAG0050 CAG0051 CAG0052 CAG0053 CAG0055 CAG0056 CAG0057 CAG0059 CAG0061 CAG0064 CAG0067 CAG0068 CAG0069 CAG0071 CAG0073 CAG0080 CAG0089 CAG0091 CAG0093 CAG0098 CAG0102 CAG0104 
K03831	CAG0001 CAG0022 CAG0032 CAG0062 
K06042	CAG0001 CAG0002 CAG0006 CAG0012 CAG0015 CAG0024 CAG0031 CAG0035 CAG0037 CAG0085 CAG0092 
K21394	CAG0001 CAG0002 CAG0006 CAG0011 CAG0012 CAG0013 CAG0017 CAG0019 CAG0022 CAG0032 CAG0062 
K01990	CAG0001 CAG0002 CAG0003 CAG0004 CAG0005 CAG0006 CAG0007 CAG0009 CAG0011 CAG0012 CAG0013 CAG0014 CAG0015 CAG0016 CAG0018 CAG0019 CAG0020 CAG0021 CAG0022 CAG0023 CAG0024 CAG0025 CAG0027 CAG0028 CAG0029 CAG0030 CAG0031 CAG0032 CAG0033 CAG0034 CAG0035 CAG0036 CAG0037 CAG0038 CAG0040 CAG0041 CAG0042 CAG0043 CAG0044 CAG0045 CAG0048 CAG0049 CAG0051 CAG0052 CAG0053 CAG0054 CAG0055 CAG0056 CAG0057 CAG0058 CAG0059 CAG0061 CAG0062 CAG0065 CAG0066 CAG0067 CAG0068 CAG0069 CAG0070 CAG0072 CAG0073 CAG0074 CAG0075 CAG0079 CAG0080 CAG0081 CAG0082 CAG0083 CAG0085 CAG0086 CAG0087 CAG0089 CAG0090 CAG0091 CAG0093 CAG0098 CAG0101 CAG0102 CAG0104 
K03788	CAG0001 CAG0004 CAG0062 
